name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Aaron Cresswell,DEF,West Ham,2.1,0,0,11,0,11.2,435,6,2,0,2.2,10.4,2020-09-12T19:00:00Z,90,14,0,0,0,0,1,0,70232,2,0,0.0,1,0,0,0,50,True,0,1
Adam Webster,DEF,Brighton,0.6,0,0,14,0,11.8,66,7,3,0,2.8,14.8,2020-09-14T19:15:00Z,90,5,0,0,0,0,1,0,187445,3,1,1.0,1,0,0,0,45,True,0,1
Ahmed El-Sayed Hegazy,DEF,West Brom,0.6,0,0,0,0,0.0,414,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,9,0,0,0,0,1,0,74895,3,0,0.0,0,0,0,0,45,True,0,1
Ainsley Maitland-Niles,DEF,Arsenal,3.1,0,0,21,1,2.8,15,2,0,0,1.7,10.2,2020-09-12T11:30:00Z,90,8,0,0,0,0,1,0,112927,3,0,4.0,6,0,0,0,50,False,0,1
Alfie Mawson,DEF,Fulham,0.0,0,0,0,0,0.0,185,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,1,0,0,0,0,1,0,1789,3,0,0.0,0,0,0,0,45,True,0,1
Andreas Christensen,DEF,Chelsea,3.1,0,0,14,0,0.7,116,7,1,0,2.1,17.8,2020-09-14T19:15:00Z,90,3,0,0,0,0,1,0,17362,3,1,2.0,2,0,0,0,50,False,0,1
Andrew Robertson,DEF,Liverpool,5.1,1,0,20,0,19.6,255,3,3,0,4.7,23.4,2020-09-12T16:30:00Z,90,10,0,0,0,0,1,0,766431,3,4,4.0,4,0,0,0,70,True,0,1
Angelo Ogbonna,DEF,West Ham,2.1,0,0,14,0,1.1,432,6,2,0,3.7,30.0,2020-09-12T19:00:00Z,90,14,0,0,0,0,1,0,25125,2,0,6.0,1,0,0,0,50,True,0,1
Antonee Robinson,DEF,Fulham,0.6,0,0,0,0,0.0,484,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,1,0,0,0,0,1,0,7957,3,0,0.0,0,0,0,0,45,True,0,1
Antonio Rüdiger,DEF,Chelsea,3.1,0,0,0,0,0.0,109,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,3,0,0,0,0,1,0,133067,3,1,0.0,0,0,0,0,50,False,0,1
Arthur Masuaku,DEF,West Ham,1.6,0,0,0,0,0.0,442,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,14,0,0,0,0,1,0,15272,2,0,0.0,0,0,0,0,45,True,0,1
Barry Douglas,DEF,Leeds,-0.5,0,0,0,0,0.0,196,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,11,0,0,0,0,1,0,920095,3,4,0.0,0,0,0,0,40,False,0,1
Benjamin Chilwell,DEF,Chelsea,0.0,0,0,0,0,0.0,232,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,3,0,0,0,0,1,0,72270,3,1,0.0,0,0,0,0,55,False,0,1
Ben Davies,DEF,Spurs,2.6,0,0,15,0,35.5,395,4,1,0,9.2,20.2,2020-09-13T15:30:00Z,90,7,0,0,0,0,1,0,155868,1,0,36.0,2,0,0,0,50,True,0,1
Ben Johnson,DEF,West Ham,1.0,0,0,0,0,0.0,452,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,14,0,0,0,0,1,0,161367,2,0,0.0,0,0,0,0,40,True,0,1
Ben White,DEF,Brighton,0.6,0,0,16,0,0.8,74,7,3,0,1.5,14.2,2020-09-14T19:15:00Z,78,5,0,0,0,0,1,0,103827,3,1,0.0,1,0,0,0,45,True,0,1
Bernardo Fernandes da Silva Junior,DEF,Brighton,0.0,0,0,0,0,0.0,75,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,5,0,0,0,0,1,0,824870,3,1,0.0,0,0,0,0,40,True,0,1
Calum Chambers,DEF,Arsenal,0.0,0,0,0,0,0.0,13,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,8,0,0,0,0,1,0,1043,3,0,0.0,0,0,0,0,45,False,0,1
Cameron Carter-Vickers,DEF,Spurs,1.5,0,0,0,0,0.0,521,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,14540,1,0,0.0,0,0,0,0,40,True,0,1
Cedric Kipre,DEF,West Brom,0.6,0,0,0,0,0.0,499,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,9,0,0,0,0,1,0,4451,3,0,0.0,0,0,0,0,45,True,0,1
Christian Fuchs,DEF,Leicester,1.3,0,0,0,0,0.0,218,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,18,0,0,0,0,1,0,1369,3,0,0.0,0,0,0,0,45,False,0,1
Chris Basham,DEF,Sheffield Utd,2.1,0,0,14,0,1.5,345,8,2,0,1.5,11.4,2020-09-14T17:00:00Z,70,20,0,0,0,0,1,0,135308,2,0,2.0,1,0,0,0,50,True,0,1
Ciaran Clark,DEF,Newcastle,0.4,0,0,0,0,0.0,324,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,3326,2,0,0.0,0,0,0,0,45,False,0,1
Conor Coady,DEF,Wolves,2.1,0,2,29,1,0.0,459,8,0,0,2.2,22.0,2020-09-14T17:00:00Z,90,15,0,0,0,0,1,0,556410,2,0,0.0,8,0,0,0,50,False,0,1
Conor Townsend,DEF,West Brom,0.5,0,0,0,0,0.0,418,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,9,0,0,0,0,1,0,4560,3,0,0.0,0,0,0,0,45,True,0,1
Cyrus Christie,DEF,Fulham,0.6,0,0,0,0,0.0,179,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,1,0,0,0,0,1,0,10166,3,0,0.0,0,0,0,0,45,True,0,1
Cédric Soares,DEF,Arsenal,3.1,0,0,0,0,0.0,5,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,8,0,0,0,0,1,0,35774,3,0,0.0,0,0,0,0,50,False,0,1
César Azpilicueta,DEF,Chelsea,3.9,0,0,3,0,0.5,102,7,0,0,0.3,0.4,2020-09-14T19:15:00Z,5,3,0,0,0,0,1,0,469354,3,1,2.0,1,0,0,0,60,False,0,1
Daniel Amartey,DEF,Leicester,2.0,0,0,0,0,0.0,227,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,18,0,0,0,0,1,0,86735,3,0,0.0,0,0,0,0,40,False,0,1
Danny Rose,DEF,Spurs,2.6,0,0,0,0,0.0,384,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,24146,1,0,0.0,0,0,0,0,50,True,0,1
Dan Burn,DEF,Brighton,0.6,0,0,0,0,0.0,61,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,5,0,0,0,0,1,0,51065,3,1,0.0,0,0,0,0,45,True,0,1
Dara O'Shea,DEF,West Brom,0.6,0,0,8,0,0.6,425,5,3,0,1.0,9.6,2020-09-13T13:00:00Z,90,9,0,0,0,0,1,0,19684,3,0,0.0,1,0,0,0,45,True,0,1
Darnell Furlong,DEF,West Brom,0.6,0,0,6,0,11.5,422,5,1,0,3.0,6.2,2020-09-13T13:00:00Z,68,9,0,0,0,0,1,0,5791,3,0,12.0,2,0,0,0,45,True,0,1
David Luiz Moreira Marinho,DEF,Arsenal,0.0,0,0,0,0,0.0,3,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,8,0,0,0,0,1,0,69564,3,0,0.0,0,0,0,0,55,False,0,1
Davinson Sánchez,DEF,Spurs,3.0,0,0,0,0,0.0,398,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,62607,1,0,0.0,0,0,0,0,55,True,0,1
DeAndre Yedlin,DEF,Newcastle,1.6,0,0,0,0,0.0,335,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,27859,2,0,0.0,0,0,0,0,45,False,0,1
Denis Odoi,DEF,Fulham,0.6,0,0,12,0,2.6,525,2,3,0,2.1,11.4,2020-09-12T11:30:00Z,90,1,0,0,0,0,1,0,0,3,0,7.0,1,0,0,0,45,True,0,1
Emerson Palmieri dos Santos,DEF,Chelsea,3.1,0,0,0,0,0.0,111,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,3,0,0,0,0,1,0,11017,3,1,0.0,0,0,0,0,50,False,0,1
Emil Krafth,DEF,Newcastle,1.6,0,0,0,0,0.0,333,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,5746,2,0,0.0,0,0,0,0,45,False,0,1
Enda Stevens,DEF,Sheffield Utd,2.5,0,0,13,0,6.9,347,8,2,0,2.6,13.2,2020-09-14T17:00:00Z,90,20,0,0,0,0,1,0,340758,2,0,6.0,1,0,0,0,55,True,0,1
Eric Dier,DEF,Spurs,2.6,0,0,13,0,0.7,391,4,1,0,1.8,17.4,2020-09-13T15:30:00Z,90,7,0,0,0,0,1,0,95090,1,0,0.0,2,0,0,0,50,True,0,1
Ethan Ampadu,DEF,Sheffield Utd,1.6,0,0,0,0,0.0,509,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,20,0,0,0,0,1,0,51564,2,0,0.0,0,0,0,0,45,True,0,1
Ezgjan Alioski,DEF,Leeds,0.1,0,0,0,0,0.0,201,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,11,0,0,0,0,1,0,44238,3,4,0.0,0,0,0,0,45,False,0,1
Fabian Schär,DEF,Newcastle,0.0,0,0,0,0,0.0,334,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,1810,2,0,0.0,0,0,0,0,50,False,0,1
Fabián Balbuena,DEF,West Ham,1.6,0,0,0,0,0.0,443,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,14,0,0,0,0,1,0,11269,2,0,0.0,0,0,0,0,45,True,0,1
Federico Fernández,DEF,Newcastle,2.1,0,0,27,1,0.1,323,6,0,0,2.8,26.0,2020-09-12T19:00:00Z,90,19,0,0,0,0,1,0,88657,2,0,2.0,6,0,0,0,50,False,0,1
Fernando Marçal,DEF,Wolves,2.1,0,0,21,1,1.5,505,8,0,0,1.7,15.2,2020-09-14T17:00:00Z,90,15,0,0,0,0,1,0,15739,2,0,0.0,5,0,0,0,50,False,1,1
Fikayo Tomori,DEF,Chelsea,3.1,0,0,0,0,0.0,121,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,3,0,0,0,0,1,0,21251,3,1,0.0,0,0,0,0,50,False,0,1
Filip Benkovic,DEF,Leicester,0.0,0,0,0,0,0.0,237,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,18,0,0,0,0,1,0,6080,3,0,0.0,0,0,0,0,45,False,0,1
Florian Lejeune,DEF,Newcastle,0.0,0,0,0,0,0.0,327,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,3104,2,0,0.0,0,0,0,0,45,False,0,1
Gabriel Magalhães,DEF,Arsenal,3.1,0,3,37,1,0.3,494,2,0,1,8.5,51.8,2020-09-12T11:30:00Z,90,8,0,0,0,0,1,0,85593,3,0,33.0,15,0,0,0,50,False,0,1
Gary Cahill,DEF,Crystal Palace,0.0,0,0,0,0,0.0,125,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,16,0,0,0,0,1,0,5946,0,1,0.0,0,0,0,0,45,True,0,1
George Baldock,DEF,Sheffield Utd,2.5,0,0,13,0,15.7,351,8,2,0,4.3,1.6,2020-09-14T17:00:00Z,90,20,0,0,0,0,1,0,304826,2,0,26.0,1,0,0,0,55,True,0,1
Héctor Bellerín,DEF,Arsenal,3.1,0,0,23,1,26.4,11,2,0,0,4.0,9.8,2020-09-12T11:30:00Z,90,8,0,0,0,0,1,0,240975,3,0,4.0,5,0,0,0,50,False,1,1
Issa Diop,DEF,West Ham,1.6,0,0,15,0,0.9,451,6,2,0,2.6,24.6,2020-09-12T19:00:00Z,90,14,0,0,0,0,1,0,101787,2,0,0.0,1,0,0,0,45,True,0,1
Jack O'Connell,DEF,Sheffield Utd,2.1,0,0,8,0,2.3,354,8,2,0,2.2,19.2,2020-09-14T17:00:00Z,90,20,0,0,0,0,1,0,46550,2,0,0.0,1,0,0,0,50,True,0,1
Jack Robinson,DEF,Sheffield Utd,1.6,0,0,0,0,0.0,352,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,20,0,0,0,0,1,0,11802,2,0,0.0,0,0,0,0,45,True,0,1
Jack Stephens,DEF,Southampton,2.1,0,0,12,0,1.1,367,1,1,0,3.7,18.4,2020-09-12T14:00:00Z,90,6,0,0,0,0,1,0,30741,0,1,17.0,2,0,0,0,50,False,0,1
Jake Vokins,DEF,Southampton,1.0,0,0,0,0,0.0,380,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,6,0,0,0,0,1,0,84869,0,1,0.0,0,0,0,0,40,False,0,1
Jamaal Lascelles,DEF,Newcastle,1.6,0,0,21,1,0.3,328,6,0,0,2.2,21.8,2020-09-12T19:00:00Z,90,19,0,0,0,0,1,0,219489,2,0,0.0,6,0,0,0,45,False,0,1
Jamal Lewis,DEF,Newcastle,1.6,0,1,31,1,39.8,513,6,0,0,5.9,19.4,2020-09-12T19:00:00Z,90,19,0,0,0,0,1,0,76806,2,0,0.0,7,0,0,0,45,False,0,1
James Justin,DEF,Leicester,2.6,1,1,32,1,13.0,239,5,0,0,3.5,20.0,2020-09-13T13:00:00Z,90,18,0,0,0,0,1,0,681843,3,0,2.0,9,0,0,0,45,False,1,1
James Tomkins,DEF,Crystal Palace,0.0,0,0,0,0,0.0,129,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,16,0,0,0,0,1,0,538,0,1,0.0,0,0,0,0,45,True,0,1
Jannik Vestergaard,DEF,Southampton,1.6,0,0,19,0,10.4,369,1,0,0,3.2,17.6,2020-09-12T14:00:00Z,45,6,0,0,0,0,1,0,36388,0,1,4.0,1,0,0,0,45,False,0,1
Jan Bednarek,DEF,Southampton,1.6,0,0,11,0,1.3,376,1,1,0,1.0,8.8,2020-09-12T14:00:00Z,45,6,0,0,0,0,1,0,196908,0,1,0.0,1,0,0,0,45,False,0,1
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,8128,1,0,0.0,0,0,0,0,50,True,0,1
Jarrad Branthwaite,DEF,Everton,0.5,0,0,0,0,0.0,170,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,17,0,0,0,0,1,0,252603,1,0,0.0,0,0,0,0,40,False,0,1
Javier Manquillo,DEF,Newcastle,1.6,0,0,27,1,19.7,332,6,0,0,4.4,22.4,2020-09-12T19:00:00Z,90,19,0,0,0,0,1,0,21964,2,0,2.0,5,0,0,0,45,False,1,1
Jayden Bogle,DEF,Sheffield Utd,1.6,0,0,0,0,0.0,510,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,20,0,0,0,0,1,0,7325,2,0,0.0,0,0,0,0,45,True,0,1
Joel Matip,DEF,Liverpool,4.0,0,0,2,0,0.0,246,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,1,10,0,0,0,0,1,0,30541,3,4,0.0,1,0,0,0,55,True,0,1
Joel Ward,DEF,Crystal Palace,1.6,0,0,22,1,0.7,134,1,0,0,1.4,13.2,2020-09-12T14:00:00Z,90,16,0,0,0,0,1,0,105207,0,1,0.0,6,0,0,0,45,True,0,1
Joe Bryan,DEF,Fulham,1.1,0,0,12,0,4.3,182,2,3,0,1.5,10.6,2020-09-12T11:30:00Z,90,1,0,0,0,0,1,0,60330,3,0,0.0,1,0,0,0,50,True,0,1
John Egan,DEF,Sheffield Utd,2.1,0,0,4,0,0.8,353,8,2,0,1.6,8.8,2020-09-14T17:00:00Z,90,20,0,0,0,0,1,0,1006715,2,0,6.0,0,0,0,0,50,True,1,1
Jonathan Castro Otto,DEF,Wolves,0.0,0,0,0,0,0.0,462,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,15,0,0,0,0,1,0,2930,2,0,0.0,0,0,0,0,55,False,0,1
Jonjoe Kenny,DEF,Everton,1.1,0,0,0,0,0.0,160,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,17,0,0,0,0,1,0,12770,1,0,0.0,0,0,0,0,45,False,0,1
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,219,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,18,0,0,0,0,1,0,7125,3,0,0.0,0,0,0,0,55,False,0,1
Joseph Gomez,DEF,Liverpool,4.0,0,0,13,0,1.0,260,3,3,0,2.0,19.2,2020-09-12T16:30:00Z,90,10,0,0,0,0,1,0,292725,3,4,0.0,1,0,0,0,55,True,0,1
Joël Veltman,DEF,Brighton,0.6,0,0,0,0,0.0,67,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,5,0,0,0,0,1,0,22681,3,1,0.0,0,0,0,0,45,True,0,1
Juan Foyth,DEF,Spurs,2.1,0,0,0,0,0.0,406,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,9137,1,0,0.0,0,0,0,0,45,True,0,1
Kelland Watts,DEF,Newcastle,0.0,0,0,0,0,0.0,342,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,21423,2,0,0.0,0,0,0,0,40,False,0,1
Kenny Tete,DEF,Fulham,0.6,0,0,0,0,0.0,517,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,1,0,0,0,0,1,0,7610,3,0,0.0,0,0,0,0,45,True,0,1
Kieran Gibbs,DEF,West Brom,0.6,0,0,12,0,1.7,407,5,3,0,0.8,6.4,2020-09-13T13:00:00Z,90,9,0,0,0,0,1,0,48768,3,0,0.0,1,0,0,0,45,True,0,1
Kieran Tierney,DEF,Arsenal,3.5,0,0,25,1,2.5,17,2,0,0,1.7,12.8,2020-09-12T11:30:00Z,90,8,0,0,0,0,1,0,686005,3,0,2.0,6,0,0,0,55,False,0,1
Konstantinos Tsimikas,DEF,Liverpool,2.7,0,0,0,0,0.0,242,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,10,0,0,0,0,1,0,3680,3,4,0.0,0,0,0,0,50,True,0,1
Kurt Zouma,DEF,Chelsea,3.1,0,0,25,0,0.2,110,7,1,1,6.9,51.8,2020-09-14T19:15:00Z,90,3,0,0,0,0,1,0,53224,3,1,17.0,8,0,0,0,50,False,0,1
Kyle Bartley,DEF,West Brom,0.6,0,0,11,0,0.3,412,5,3,0,1.4,13.8,2020-09-13T13:00:00Z,90,9,0,0,0,0,1,0,9197,3,0,0.0,1,0,0,0,45,True,0,1
Kyle Walker-Peters,DEF,Southampton,1.6,0,0,12,0,18.6,375,1,1,0,4.7,24.0,2020-09-12T14:00:00Z,90,6,0,0,0,0,1,0,748080,0,1,4.0,1,0,0,0,45,False,1,1
Leif Davis,DEF,Leeds,-0.5,0,0,0,0,0.0,214,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,11,0,0,0,0,1,0,87393,3,4,0.0,0,0,0,0,40,False,0,1
Lewis Dunk,DEF,Brighton,1.1,0,0,16,0,1.2,62,7,3,0,2.9,20.4,2020-09-14T19:15:00Z,90,5,0,0,0,0,1,0,531265,3,1,7.0,1,0,0,0,50,True,0,1
Liam Cooper,DEF,Leeds,0.1,0,0,0,0,0.0,195,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,11,0,0,0,0,1,0,51620,3,4,0.0,0,0,0,0,45,False,0,1
Lucas Digne,DEF,Everton,2.4,1,3,38,1,19.9,155,4,0,0,6.1,40.8,2020-09-13T15:30:00Z,90,17,0,0,0,0,1,0,397204,1,0,0.0,12,0,0,0,60,False,0,1
Luke Ayling,DEF,Leeds,0.1,0,0,15,0,4.3,197,3,4,0,4.0,35.6,2020-09-12T16:30:00Z,90,11,0,0,0,0,1,0,237865,3,4,0.0,0,0,0,0,45,False,0,1
Luke Thomas,DEF,Leicester,2.6,0,0,0,0,0.0,240,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,18,0,0,0,0,1,0,27278,3,0,0.0,0,0,0,0,45,False,0,1
Mamadou Sakho,DEF,Crystal Palace,0.0,0,0,0,0,0.0,127,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,16,0,0,0,0,1,0,1486,0,1,0.0,0,0,0,0,45,True,0,1
Marcos Alonso,DEF,Chelsea,3.9,0,0,14,0,3.7,104,7,1,0,2.4,17.8,2020-09-14T19:15:00Z,90,3,0,0,0,0,1,0,205442,3,1,2.0,2,0,0,0,60,False,0,1
Martin Kelly,DEF,Crystal Palace,1.6,0,0,0,0,0.0,135,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,16,0,0,0,0,1,0,79848,0,1,0.0,0,0,0,0,45,True,0,1
Martín Montoya,DEF,Brighton,0.0,0,0,0,0,0.0,63,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,5,0,0,0,0,1,0,1315,3,1,0.0,0,0,0,0,45,True,0,1
Mason Holgate,DEF,Everton,0.4,0,0,0,0,0.0,165,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,17,0,0,0,0,1,0,8203,1,0,0.0,0,0,0,0,50,False,0,1
Matthew Clarke,DEF,Brighton,0.0,0,0,0,0,0.0,73,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,5,0,0,0,0,1,0,622,3,1,0.0,0,0,0,0,45,True,0,1
Matt Doherty,DEF,Spurs,3.4,0,0,6,0,3.5,457,4,1,0,5.9,20.0,2020-09-13T15:30:00Z,75,7,0,0,0,0,1,0,1485702,1,0,35.0,2,0,0,0,60,True,0,1
Maxime Le Marchand,DEF,Fulham,0.6,0,0,0,0,0.0,173,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,1,0,0,0,0,1,0,11972,3,0,0.0,0,0,0,0,45,True,0,1
Max Kilman,DEF,Wolves,1.0,0,0,0,0,0.0,470,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,15,0,0,0,0,1,0,108444,2,0,0.0,0,0,0,0,40,False,0,1
Max Lowe,DEF,Sheffield Utd,1.6,0,0,0,0,0.0,511,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,20,0,0,0,0,1,0,4284,2,0,0.0,0,0,0,0,45,True,0,1
Michael Hector,DEF,Fulham,0.6,0,0,12,0,0.6,178,2,3,0,1.7,16.8,2020-09-12T11:30:00Z,90,1,0,0,0,0,1,0,19305,3,0,0.0,0,0,0,0,45,True,1,1
Michael Keane,DEF,Everton,1.6,0,0,29,1,0.1,156,4,0,0,2.6,25.8,2020-09-13T15:30:00Z,90,17,0,0,0,0,1,0,101537,1,0,0.0,6,0,0,0,50,False,0,1
Mohammed Salisu,DEF,Southampton,1.6,0,0,0,0,0.0,479,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,6,0,0,0,0,1,0,22240,0,1,0.0,0,0,0,0,45,False,0,1
Nathan Ferguson,DEF,Crystal Palace,0.0,0,0,0,0,0.0,145,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,16,0,0,0,0,1,0,113206,0,1,0.0,0,0,0,0,40,True,0,1
Neco Williams,DEF,Liverpool,2.5,0,0,0,0,0.0,264,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,10,0,0,0,0,1,0,270752,3,4,0.0,0,0,0,0,40,True,0,1
Oliver Casey,DEF,Leeds,-0.5,0,0,0,0,0.0,215,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,11,0,0,0,0,1,0,52110,3,4,0.0,0,0,0,0,40,False,0,1
Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,1.1,0,0,2,0,0.5,419,5,3,0,0.1,0.2,2020-09-13T13:00:00Z,90,9,0,0,0,0,1,0,21428,3,0,0.0,0,0,0,0,50,True,1,1
Oskar Buur,DEF,Wolves,1.0,0,0,2,0,0.5,467,8,0,0,0.1,0.6,2020-09-14T17:00:00Z,22,15,0,0,0,0,1,0,106766,2,0,0.0,1,0,0,0,40,False,0,1
Pablo Marí,DEF,Arsenal,0.0,0,0,0,0,0.0,10,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,8,0,0,0,0,1,0,769,3,0,0.0,0,0,0,0,45,False,0,1
Pascal Struijk,DEF,Leeds,-0.5,0,0,19,0,0.1,211,3,4,0,4.1,41.0,2020-09-12T16:30:00Z,90,11,0,0,0,0,1,0,97197,3,4,0.0,0,0,0,0,40,False,0,1
Patrick van Aanholt,DEF,Crystal Palace,0.0,0,0,0,0,0.0,139,1,0,0,0.0,0.0,2020-09-12T14:00:00Z,0,16,0,0,0,0,1,0,5818,0,1,0.0,0,0,0,0,55,True,0,1
Paul Dummett,DEF,Newcastle,0.4,0,0,0,0,0.0,331,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,19,0,0,0,0,1,0,2038,2,0,0.0,0,0,0,0,45,False,0,1
Phil Jagielka,DEF,Sheffield Utd,1.0,0,0,0,0,0.0,529,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,20,0,0,0,0,1,0,0,2,0,0.0,0,0,0,0,40,True,0,1
Reece James,DEF,Chelsea,3.1,1,3,44,0,30.3,123,7,1,1,11.8,76.8,2020-09-14T19:15:00Z,90,3,0,0,0,0,1,0,304155,3,1,11.0,14,0,0,0,50,False,0,1
Ricardo Domingos Barbosa Pereira,DEF,Leicester,0.0,0,0,0,0,0.0,226,5,0,0,0.0,0.0,2020-09-13T13:00:00Z,0,18,0,0,0,0,1,0,8705,3,0,0.0,0,0,0,0,60,False,0,1
Robin Koch,DEF,Leeds,0.1,0,0,14,0,0.2,491,3,4,0,4.2,23.4,2020-09-12T16:30:00Z,90,11,0,0,0,0,1,0,33230,3,4,18.0,0,0,0,0,45,False,0,1
Rob Holding,DEF,Arsenal,2.6,0,0,28,1,1.2,16,2,0,0,2.2,20.6,2020-09-12T11:30:00Z,90,8,0,0,0,0,1,0,71148,3,0,0.0,6,0,0,0,45,False,0,1
Romain Saïss,DEF,Wolves,2.1,0,3,34,1,0.2,461,8,0,1,10.2,63.4,2020-09-14T17:00:00Z,90,15,0,0,0,0,1,0,177607,2,0,38.0,15,0,0,0,50,False,0,1
Ryan Bennett,DEF,Wolves,1.6,0,0,0,0,0.0,456,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,15,0,0,0,0,1,0,25352,2,0,0.0,0,0,0,0,45,False,0,1
Ryan Bertrand,DEF,Southampton,2.1,0,0,15,0,18.5,362,1,1,0,3.7,16.8,2020-09-12T14:00:00Z,90,6,0,0,0,0,1,0,87171,0,1,2.0,2,0,0,0,50,False,0,1
Ryan Fredericks,DEF,West Ham,1.6,0,0,14,0,62.3,438,6,2,0,8.4,19.4,2020-09-12T19:00:00Z,90,14,0,0,0,0,1,0,41931,2,0,2.0,0,0,0,0,45,True,1,1
Ryan Sessegnon,DEF,Spurs,2.6,0,0,0,0,0.0,399,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,16898,1,0,0.0,0,0,0,0,50,True,0,1
Rúben Gonçalo Silva Nascimento Vinagre,DEF,Wolves,1.6,0,0,0,0,0.0,471,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,15,0,0,0,0,1,0,618483,2,0,0.0,0,0,0,0,45,False,0,1
